Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
org.apache.commons.math3.complex.Quaternion	double getScalarPart()	12	5	2
org.apache.commons.math3.complex.Quaternion	double[] getVectorPart()	8	4	2
org.apache.commons.math3.complex.ComplexField	org.apache.commons.math3.complex.ComplexField getInstance()	3	3	null
org.apache.commons.math3.complex.ComplexField	java.lang.Class getRuntimeClass()	2	2	null
org.apache.commons.math3.complex.ComplexField	java.lang.Object getOne()	13	11	2
org.apache.commons.math3.complex.ComplexField	java.lang.Object getZero()	8	6	1
org.apache.commons.math3.complex.ComplexUtils	org.apache.commons.math3.complex.Complex polar2Complex(double,double)	22	5	4
org.apache.commons.math3.complex.Complex	double abs()	8	5	2
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex add(org.apache.commons.math3.complex.Complex)	9	6	3
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex add(double)	4	3	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex conjugate()	4	3	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex divide(org.apache.commons.math3.complex.Complex)	19	12	3
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex divide(double)	6	4	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex reciprocal()	7	6	1
org.apache.commons.math3.complex.Complex	boolean equals(org.apache.commons.math3.complex.Complex,org.apache.commons.math3.complex.Complex,int)	4	3	1
org.apache.commons.math3.complex.Complex	boolean equals(org.apache.commons.math3.complex.Complex,org.apache.commons.math3.complex.Complex)	5	4	1
org.apache.commons.math3.complex.Complex	boolean equals(org.apache.commons.math3.complex.Complex,org.apache.commons.math3.complex.Complex,double)	5	2	2
org.apache.commons.math3.complex.Complex	boolean equalsWithRelativeTolerance(org.apache.commons.math3.complex.Complex,org.apache.commons.math3.complex.Complex,double)	4	2	1
org.apache.commons.math3.complex.Complex	double getImaginary()	54	22	12
org.apache.commons.math3.complex.Complex	double getReal()	55	22	13
org.apache.commons.math3.complex.Complex	boolean isNaN()	25	22	2
org.apache.commons.math3.complex.Complex	boolean isInfinite()	3	2	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex multiply(org.apache.commons.math3.complex.Complex)	17	9	3
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex multiply(int)	2	2	null
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex multiply(double)	4	3	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex negate()	4	4	null
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex subtract(org.apache.commons.math3.complex.Complex)	9	6	3
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex subtract(double)	4	3	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex acos()	11	3	2
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex asin()	10	3	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex atan()	11	4	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex cos()	10	3	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex cosh()	10	3	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex exp()	12	10	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex log()	11	4	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex pow(org.apache.commons.math3.complex.Complex)	35	9	2
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex pow(double)	22	5	2
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex sin()	10	3	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex sinh()	10	3	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex sqrt()	15	8	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex sqrt1z()	2	2	null
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex tan()	14	4	3
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex tanh()	13	4	2
org.apache.commons.math3.complex.Complex	double getArgument()	19	3	3
org.apache.commons.math3.complex.Complex	java.util.List nthRoot(int)	9	5	1
org.apache.commons.math3.complex.Complex	org.apache.commons.math3.complex.Complex valueOf(double,double)	4	2	2
org.apache.commons.math3.dfp.DfpDec	org.apache.commons.math3.dfp.Dfp nextAfter(org.apache.commons.math3.dfp.Dfp)	30	2	2
org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP	org.apache.commons.math3.dfp.Dfp getAbsoluteAccuracy()	2	1	1
org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP	org.apache.commons.math3.dfp.Dfp getFunctionValueAccuracy()	2	1	1
org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP	org.apache.commons.math3.dfp.Dfp solve(int,org.apache.commons.math3.dfp.UnivariateDfpFunction,org.apache.commons.math3.dfp.Dfp,org.apache.commons.math3.dfp.Dfp,org.apache.commons.math3.dfp.Dfp,org.apache.commons.math3.analysis.solvers.AllowedSolution)	2	1	1
org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP	org.apache.commons.math3.RealFieldElement getFunctionValueAccuracy()	2	1	1
org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP	org.apache.commons.math3.RealFieldElement getAbsoluteAccuracy()	2	1	1
org.apache.commons.math3.dfp.DfpField	void setRoundingMode(org.apache.commons.math3.dfp.DfpField$RoundingMode)	26	3	3
org.apache.commons.math3.dfp.DfpField	int getIEEEFlags()	30	1	1
org.apache.commons.math3.dfp.DfpField	void clearIEEEFlags()	7	1	1
org.apache.commons.math3.dfp.DfpField	org.apache.commons.math3.dfp.Dfp newDfp()	2	2	null
org.apache.commons.math3.dfp.DfpField	org.apache.commons.math3.dfp.Dfp newDfp(int)	7	2	2
org.apache.commons.math3.dfp.DfpField	org.apache.commons.math3.dfp.Dfp newDfp(double)	134	34	29
org.apache.commons.math3.dfp.DfpField	org.apache.commons.math3.dfp.Dfp newDfp(java.lang.String)	900	24	24
org.apache.commons.math3.dfp.DfpField	org.apache.commons.math3.dfp.Dfp newDfp(byte,byte)	4	2	2
org.apache.commons.math3.dfp.DfpField	org.apache.commons.math3.dfp.Dfp getZero()	26	6	4
org.apache.commons.math3.dfp.DfpField	org.apache.commons.math3.dfp.Dfp getOne()	26	11	5
org.apache.commons.math3.dfp.DfpField	java.lang.Class getRuntimeClass()	2	2	null
org.apache.commons.math3.dfp.DfpField	org.apache.commons.math3.dfp.Dfp getPi()	9	4	2
org.apache.commons.math3.dfp.DfpField	java.lang.Object getOne()	13	11	2
org.apache.commons.math3.dfp.DfpField	java.lang.Object getZero()	8	6	1
org.apache.commons.math3.dfp.Dfp	boolean lessThan(org.apache.commons.math3.dfp.Dfp)	4	2	2
org.apache.commons.math3.dfp.Dfp	boolean negativeOrNull()	14	3	3
org.apache.commons.math3.dfp.Dfp	boolean strictlyNegative()	10	1	1
org.apache.commons.math3.dfp.Dfp	boolean positiveOrNull()	14	3	3
org.apache.commons.math3.dfp.Dfp	boolean strictlyPositive()	10	1	1
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp abs()	4	2	2
org.apache.commons.math3.dfp.Dfp	boolean isNaN()	2	1	1
org.apache.commons.math3.dfp.Dfp	boolean isZero()	11	1	1
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp rint()	3	1	1
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp remainder(org.apache.commons.math3.dfp.Dfp)	3	1	1
org.apache.commons.math3.dfp.Dfp	int intValue()	6	1	1
org.apache.commons.math3.dfp.Dfp	int log10K()	5	1	1
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp power10K(int)	6	1	1
org.apache.commons.math3.dfp.Dfp	int intLog10()	16	1	1
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp power10(int)	20	1	1
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp add(org.apache.commons.math3.dfp.Dfp)	148	9	5
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp negate()	40	5	4
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp subtract(org.apache.commons.math3.dfp.Dfp)	32	22	7
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp multiply(org.apache.commons.math3.dfp.Dfp)	32	5	3
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp multiply(int)	17	4	1
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp divide(org.apache.commons.math3.dfp.Dfp)	56	22	5
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp divide(int)	19	3	2
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp reciprocal()	9	1	1
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp sqrt()	17	3	3
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp copysign(org.apache.commons.math3.dfp.Dfp,org.apache.commons.math3.dfp.Dfp)	4	1	1
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp nextAfter(org.apache.commons.math3.dfp.Dfp)	15	1	1
org.apache.commons.math3.dfp.Dfp	double toDouble()	44	21	21
org.apache.commons.math3.dfp.Dfp	double getReal()	107	20	19
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp add(double)	4	2	2
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp multiply(double)	4	1	1
org.apache.commons.math3.dfp.Dfp	org.apache.commons.math3.dfp.Dfp sin()	2	1	1
org.apache.commons.math3.dfp.DfpMath	org.apache.commons.math3.dfp.Dfp exp(org.apache.commons.math3.dfp.Dfp)	6	4	2
org.apache.commons.math3.dfp.DfpMath	org.apache.commons.math3.dfp.Dfp log(org.apache.commons.math3.dfp.Dfp)	8	3	3
org.apache.commons.math3.dfp.DfpMath	org.apache.commons.math3.dfp.Dfp pow(org.apache.commons.math3.dfp.Dfp,org.apache.commons.math3.dfp.Dfp)	92	2	2
org.apache.commons.math3.dfp.DfpMath	org.apache.commons.math3.dfp.Dfp sin(org.apache.commons.math3.dfp.Dfp)	29	2	2
org.apache.commons.math3.dfp.DfpMath	org.apache.commons.math3.dfp.Dfp cos(org.apache.commons.math3.dfp.Dfp)	2	1	1
org.apache.commons.math3.dfp.DfpMath	org.apache.commons.math3.dfp.Dfp tan(org.apache.commons.math3.dfp.Dfp)	2	1	1
org.apache.commons.math3.dfp.DfpMath	org.apache.commons.math3.dfp.Dfp atan(org.apache.commons.math3.dfp.Dfp)	6	3	2
org.apache.commons.math3.dfp.DfpMath	org.apache.commons.math3.dfp.Dfp asin(org.apache.commons.math3.dfp.Dfp)	2	1	1
org.apache.commons.math3.dfp.DfpMath	org.apache.commons.math3.dfp.Dfp acos(org.apache.commons.math3.dfp.Dfp)	2	1	1
org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser$1	int compare(java.lang.Object,java.lang.Object)	10	6	2
org.apache.commons.math3.optimization.fitting.GaussianFitter$1	double value(double,double[])	6	4	1
org.apache.commons.math3.optimization.fitting.GaussianFitter$1	double[] gradient(double,double[])	4	4	null
org.apache.commons.math3.optimization.fitting.PolynomialFitter	double[] fit(double[])	4	4	null
org.apache.commons.math3.optimization.fitting.CurveFitter$TheoreticalValuesFunction	double[] value(double[])	2	1	1
org.apache.commons.math3.optimization.fitting.CurveFitter	void addObservedPoint(double,double)	22	6	4
org.apache.commons.math3.optimization.fitting.CurveFitter	void addObservedPoint(double,double,double)	8	8	null
org.apache.commons.math3.optimization.fitting.CurveFitter	double[] fit(org.apache.commons.math3.analysis.ParametricUnivariateFunction,double[])	5	3	2
org.apache.commons.math3.optimization.fitting.GaussianFitter	double[] fit()	9	9	null
org.apache.commons.math3.optimization.fitting.HarmonicFitter	double[] fit()	5	5	null
org.apache.commons.math3.optimization.fitting.CurveFitter$OldTheoreticalValuesFunction	double[] value(double[])	2	1	1
org.apache.commons.math3.optimization.linear.SimplexTableau	double[][] getData()	3	3	null
org.apache.commons.math3.optimization.SimpleValueChecker	boolean converged(int,org.apache.commons.math3.optimization.PointValuePair,org.apache.commons.math3.optimization.PointValuePair)	7	2	2
org.apache.commons.math3.optimization.LeastSquaresConverter	double value(double[])	16	4	4
org.apache.commons.math3.optimization.PointVectorValuePair	double[] getPoint()	7	6	1
org.apache.commons.math3.optimization.PointVectorValuePair	double[] getPointRef()	6	2	2
org.apache.commons.math3.optimization.PointVectorValuePair	double[] getValue()	7	2	2
org.apache.commons.math3.optimization.PointVectorValuePair	java.lang.Object getValue()	4	3	1
org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer	org.apache.commons.math3.optimization.PointVectorValuePair[] getOptima()	2	1	1
org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer	int getEvaluations()	2	1	1
org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer	org.apache.commons.math3.optimization.PointVectorValuePair optimize(int,org.apache.commons.math3.analysis.MultivariateVectorFunction,double[],double[],double[])	2	2	null
org.apache.commons.math3.optimization.SimplePointChecker	boolean converged(int,org.apache.commons.math3.util.Pair,org.apache.commons.math3.util.Pair)	7	2	2
org.apache.commons.math3.optimization.SimpleVectorValueChecker	boolean converged(int,org.apache.commons.math3.optimization.PointVectorValuePair,org.apache.commons.math3.optimization.PointVectorValuePair)	7	2	2
org.apache.commons.math3.optimization.PointValuePair	double[] getPoint()	115	44	34
org.apache.commons.math3.optimization.PointValuePair	double[] getPointRef()	10	5	5
org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer$1	int compare(java.lang.Object,java.lang.Object)	10	6	2
org.apache.commons.math3.optimization.BaseMultivariateMultiStartOptimizer$1	int compare(java.lang.Object,java.lang.Object)	10	6	2
org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer$LineSearchFunction	double value(double)	90	36	30
org.apache.commons.math3.optimization.direct.SimplexOptimizer	void setSimplex(org.apache.commons.math3.optimization.direct.AbstractSimplex)	27	27	null
org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapter	double value(double[])	16	4	4
org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter	double[] unboundedToBounded(double[])	4	4	null
org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter	double[] boundedToUnbounded(double[])	16	4	4
org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter	double value(double[])	16	4	4
org.apache.commons.math3.optimization.direct.PowellOptimizer$LineSearch$1	double value(double)	90	36	30
org.apache.commons.math3.optimization.direct.SimplexOptimizer$1	double value(double[])	16	4	4
org.apache.commons.math3.optimization.direct.SimplexOptimizer$2	int compare(java.lang.Object,java.lang.Object)	10	6	2
org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer$1	int compare(java.lang.Object,java.lang.Object)	10	6	2
org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer	int getEvaluations()	4	2	2
org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer	org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair[] getOptima()	3	3	null
org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer	org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair optimize(int,org.apache.commons.math3.analysis.UnivariateFunction,org.apache.commons.math3.optimization.GoalType,double,double)	3	3	null
org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker	boolean converged(int,org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair,org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair)	7	2	2
